Esta_na_Capa,Grupo,Subgrupo,Primeiro_Capitulo,Ultimo_Capitulo,Porcentagem_de_Capitulos_do_Volume,E_a_Primeira_Aparicao_no_manga,Distancia_da_Primeira_Aparicao_em_capitulos,Numero_total_de_capitulos_que_apareceu,Numero_de_capitulos_ate_o_volume,Nome_do_Personagem,Volume,Numero_de_Capitulos_no_Volume,Distancia_da_Primeira_Aparicao_em_volumes,Volume_num
1,Others,Tontatta Kingdom,776,782,0.43,0,,3,0,Bomba,Volume_78,3,12.0,78
0,Others,Dressrosa,776,776,0.0,0,,1,0,Spartan,Volume_78,1,7.0,78
0,Others,Dressrosa,776,781,0.0,0,,5,0,Rebecca,Volume_78,5,7.0,78
0,Others,Tontatta Kingdom,776,776,0.0,0,,1,0,Daikon,Volume_78,1,4.0,78
0,Others,Dressrosa,776,776,0.0,0,,1,0,Scarlett,Volume_78,1,6.0,78
0,Others,Dressrosa,776,781,0.0,0,,6,0,Riku Doldo III,Volume_78,6,5.0,78
0,Pirates,Straw Hat Pirates,776,781,0.0,0,,4,0,Jinbe,Volume_78,4,24.0,78
0,Pirates,Straw Hat Pirates,776,776,0.0,0,,1,0,Buffalo,Volume_78,1,8.0,78
0,Pirates,Straw Hat Pirates,776,777,0.0,0,,2,0,Machvise,Volume_78,2,9.0,78
0,Pirates,Straw Hat Pirates,776,777,0.0,0,,2,0,Senor Pink,Volume_78,2,7.0,78
0,Pirates,Straw Hat Pirates,776,776,0.0,0,,1,0,Giolla,Volume_78,1,9.0,78
0,Pirates,Straw Hat Pirates,776,776,0.0,0,,1,0,Sugar,Volume_78,1,9.0,78
0,Pirates,Straw Hat Pirates,776,782,0.0,0,,3,0,Diamante,Volume_78,3,8.0,78
0,Pirates,Straw Hat Pirates,776,782,0.0,0,,6,0,Donquixote Doflamingo,Volume_78,6,53.0,78
1,Pirates,Straw Hat Pirates,776,782,0.43,0,,3,0,Franky,Volume_78,3,43.0,78
1,Pirates,Straw Hat Pirates,776,779,0.57,0,,4,0,Nico Robin,Volume_78,4,58.0,78
1,Citizens,Tontatta Kingdom,779,782,0.43,0,,3,0,Leo,Volume_78,3,7.0,78
0,Others,Dressrosa,776,782,0.0,0,,6,0,Kyros,Volume_78,6,7.0,78
1,Citizens,Tontatta Kingdom,779,779,0.14,0,,1,0,Kabu,Volume_78,1,7.0,78
1,Others,Tontatta Kingdom,776,779,0.29,0,,2,0,Chao,Volume_78,2,4.0,78
1,Pirates,Straw Hat Pirates,777,781,0.71,0,,5,0,Usopp,Volume_78,5,75.0,78
0,Pirates,Straw Hat Pirates,779,779,0.0,0,,1,0,Brook,Volume_78,1,32.0,78
0,Pirates,Straw Hat Pirates,779,779,0.0,0,,1,0,Tony Tony Chopper,Volume_78,1,63.0,78
0,Pirates,Straw Hat Pirates,779,779,0.0,0,,1,0,Sanji,Volume_78,1,73.0,78
0,Pirates,Straw Hat Pirates,779,779,0.0,0,,1,0,Nami,Volume_78,1,77.0,78
1,Pirates,Straw Hat Pirates,779,782,0.57,0,,4,0,Monkey D. Luffy,Volume_78,4,77.0,78
1,Others,Corrida Colosseum,778,779,0.29,0,,2,0,Orlumbus,Volume_78,2,7.0,78
1,Citizens,Wano Country,778,779,0.29,0,,2,0,Elizabello II,Volume_78,2,7.0,78
0,Others,Corrida Colosseum,777,781,0.0,0,,4,0,Hack,Volume_78,4,37.0,78
1,Others,Corrida Colosseum,777,777,0.14,0,,1,0,Ideo,Volume_78,1,7.0,78
1,Others,Corrida Colosseum,777,777,0.14,0,,1,0,Hajrudin,Volume_78,1,7.0,78
0,Citizens,Dressrosa,777,780,0.0,0,,3,0,Kanjuro,Volume_78,3,8.0,78
0,Citizens,Dressrosa,777,781,0.0,0,,5,0,Kin'emon,Volume_78,5,10.0,78
1,Pirates,Straw Hat Pirates,777,781,0.71,0,,5,0,Roronoa Zoro,Volume_78,5,77.0,78
0,Citizens,Dressrosa,777,780,0.0,0,,4,0,Tank Lepanto,Volume_78,4,7.0,78
0,Marines,Admiral,777,779,0.0,0,,2,0,Issho,Volume_78,2,7.0,78
0,Pirates,Sun Pirates,777,782,0.0,0,,2,0,Wadatsumi,Volume_78,2,16.0,78
0,Pirates,Donquixote Pirates,777,781,0.0,0,,4,0,Bellamy,Volume_78,4,54.0,78
0,Pirates,Donquixote Pirates,777,781,0.0,0,,4,0,Baby 5,Volume_78,4,9.0,78
0,Pirates,Donquixote Pirates,777,777,0.0,0,,1,0,Gladius,Volume_78,1,9.0,78
0,Pirates,Donquixote Pirates,777,777,0.0,0,,1,0,Dellinger,Volume_78,1,7.0,78
0,Pirates,Donquixote Pirates,777,777,0.0,0,,1,0,Lao G,Volume_78,1,9.0,78
0,Pirates,Donquixote Pirates,777,782,0.0,0,,3,0,Pica,Volume_78,3,8.0,78
0,Pirates,Donquixote Pirates,777,782,0.0,0,,5,0,Trebol,Volume_78,5,8.0,78
1,Pirates,Straw Hat Pirates,777,779,0.43,0,,3,0,Bartolomeo,Volume_78,3,7.0,78
0,Pirates,Straw Hat Pirates,777,781,0.0,0,,4,0,Chinjao,Volume_78,4,7.0,78
1,Citizens,Tontatta Kingdom,779,782,0.29,0,,2,0,Mansherry,Volume_78,2,6.0,78
0,Citizens,Dressrosa,777,781,0.0,0,,5,0,Viola,Volume_78,5,5.0,78
0,Pirates,Donquixote Pirates,779,779,0.0,0,,1,0,Dracule Mihawk,Volume_78,1,72.0,78
0,Citizens,Tontatta Kingdom,779,779,0.0,0,,1,0,Maujii,Volume_78,1,2.0,78
0,Others,Corrida Colosseum,779,781,0.0,0,,2,0,Sabo,Volume_78,2,19.0,78
0,Citizens,Tontatta Kingdom,779,782,0.0,0,,2,0,Cotton,Volume_78,2,6.0,78
0,Pirates,Donquixote Pirates,782,782,0.0,0,,1,0,Vergo,Volume_78,1,10.0,78
0,Pirates,Donquixote Pirates,779,779,0.0,0,,1,0,Perona,Volume_78,1,31.0,78
1,Pirates,Straw Hat Pirates,780,782,0.43,1,,3,0,Trafalgar D. Water Law,Volume_78,3,0.0,78
0,Others,Corrida Colosseum,779,779,0.0,0,,1,0,Koala,Volume_78,1,5.0,78
0,Marines,Commander,781,781,0.0,0,,1,0,Donquixote Rosinante,Volume_78,1,2.0,78
0,Others,Corrida Colosseum,788,788,0.0,0,,1,0,Damask,Volume_79,1,8.0,79
0,Others,Corrida Colosseum,789,789,0.0,0,,1,0,Ucy,Volume_79,1,7.0,79
0,Citizens,Wano Country,787,795,0.0,0,,6,0,Rebecca,Volume_79,6,8.0,79
0,Citizens,Wano Country,787,792,0.0,0,,5,0,Elizabello II,Volume_79,5,8.0,79
0,Citizens,Wano Country,787,789,0.0,0,,3,0,Dagama,Volume_79,3,8.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,6,0,Leo,Volume_79,6,8.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,5,0,Bomba,Volume_79,5,13.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,5,0,Flapper,Volume_79,5,8.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,5,0,Inhel,Volume_79,5,7.0,79
0,Citizens,Tontatta Kingdom,787,789,0.0,0,,3,0,Cotton,Volume_79,3,7.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,4,0,Wicca,Volume_79,4,8.0,79
0,Pirates,Donquixote Pirates,789,793,0.0,0,,2,0,Shanks,Volume_79,2,78.0,79
0,Citizens,Tontatta Kingdom,787,793,0.0,0,,6,0,Chao,Volume_79,6,5.0,79
0,Citizens,Wano Country,787,794,0.0,0,,5,0,Kyros,Volume_79,5,8.0,79
0,Others,Corrida Colosseum,787,795,0.0,0,,4,0,Ideo,Volume_79,4,8.0,79
0,Others,Corrida Colosseum,787,787,0.0,0,,1,0,Suleiman,Volume_79,1,8.0,79
0,Others,Corrida Colosseum,787,791,0.0,0,,3,0,Orlumbus,Volume_79,3,8.0,79
0,Others,Corrida Colosseum,787,787,0.0,0,,1,0,Spartan,Volume_79,1,8.0,79
0,Pirates,Straw Hat Pirates,788,795,0.0,0,,3,0,Brook,Volume_79,3,33.0,79
0,Pirates,Donquixote Pirates,788,788,0.0,0,,1,0,Perona,Volume_79,1,32.0,79
0,Citizens,Tontatta Kingdom,788,793,0.0,0,,5,0,Mansherry,Volume_79,5,7.0,79
0,Citizens,Tontatta Kingdom,788,793,0.0,0,,3,0,Kabu,Volume_79,3,8.0,79
0,Citizens,Tontatta Kingdom,788,789,0.0,0,,2,0,Pellini,Volume_79,2,8.0,79
0,Others,Corrida Colosseum,787,795,0.0,0,,3,0,Blue Gilly,Volume_79,3,8.0,79
0,Others,Corrida Colosseum,787,795,0.0,0,,5,0,Hajrudin,Volume_79,5,8.0,79
0,Citizens,Wano Country,787,791,0.0,0,,4,0,Kanjuro,Volume_79,4,9.0,79
0,Pirates,Donquixote Pirates,787,795,0.0,0,,5,0,Chinjao,Volume_79,5,8.0,79
0,Pirates,Straw Hat Pirates,786,794,0.0,0,,9,0,Monkey D. Luffy,Volume_79,9,78.0,79
0,Pirates,Straw Hat Pirates,786,794,0.0,0,,8,0,Usopp,Volume_79,8,76.0,79
0,Pirates,Straw Hat Pirates,786,794,0.0,0,,9,0,Trafalgar D. Water Law,Volume_79,9,1.0,79
0,Pirates,Straw Hat Pirates,786,795,0.0,0,,4,0,Cavendish,Volume_79,4,8.0,79
0,Pirates,Donquixote Pirates,786,794,0.0,0,,9,0,Donquixote Doflamingo,Volume_79,9,54.0,79
0,Pirates,Donquixote Pirates,786,792,0.0,0,,3,0,Jesus Burgess,Volume_79,3,64.0,79
0,Citizens,Dressrosa,786,795,0.0,0,,9,0,Riku Doldo III,Volume_79,9,6.0,79
0,Citizens,Dressrosa,786,791,0.0,0,,6,0,Viola,Volume_79,6,6.0,79
0,Citizens,Dressrosa,786,793,0.0,0,,5,0,Tank Lepanto,Volume_79,5,8.0,79
0,Others,Corrida Colosseum,786,791,0.0,0,,6,0,Gatz,Volume_79,6,8.0,79
0,Others,Corrida Colosseum,786,788,0.0,0,,2,0,Mummy,Volume_79,2,8.0,79
0,Others,Corrida Colosseum,786,786,0.0,0,,1,0,Meadows,Volume_79,1,8.0,79
0,Others,Corrida Colosseum,786,786,0.0,0,,1,0,Rolling Logan,Volume_79,1,8.0,79
0,Others,Corrida Colosseum,786,794,0.0,0,,4,0,Sabo,Volume_79,4,20.0,79
0,Others,Corrida Colosseum,786,794,0.0,0,,3,0,Koala,Volume_79,3,6.0,79
0,Others,Corrida Colosseum,786,794,0.0,0,,8,0,Hack,Volume_79,8,38.0,79
0,Pirates,Straw Hat Pirates,787,794,0.0,0,,6,0,Roronoa Zoro,Volume_79,6,78.0,79
0,Pirates,Straw Hat Pirates,787,794,0.0,0,,6,0,Nico Robin,Volume_79,6,59.0,79
0,Pirates,Straw Hat Pirates,787,794,0.0,0,,6,0,Franky,Volume_79,6,44.0,79
0,Pirates,Straw Hat Pirates,787,795,0.0,0,,7,0,Bartolomeo,Volume_79,7,8.0,79
0,Pirates,Donquixote Pirates,787,795,0.0,0,,2,0,Baby 5,Volume_79,2,10.0,79
0,Pirates,Donquixote Pirates,787,795,0.0,0,,6,0,Sai,Volume_79,6,8.0,79
0,Pirates,Donquixote Pirates,787,789,0.0,0,,3,0,Boo,Volume_79,3,8.0,79
0,Citizens,Wano Country,787,791,0.0,0,,4,0,Kin'emon,Volume_79,4,11.0,79
0,Marines,Admiral,787,795,0.0,0,,7,0,Issho,Volume_79,7,8.0,79
0,Pirates,Heart Pirates,790,794,0.0,0,,2,0,Bellamy,Volume_79,2,55.0,79
0,Pirates,Straw Hat Pirates,790,795,0.0,0,,4,0,Tony Tony Chopper,Volume_79,4,64.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Sakazuki,Volume_79,1,38.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Tsuru,Volume_79,1,54.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Smoker,Volume_79,1,68.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Tashigi,Volume_79,1,68.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Sengoku,Volume_79,1,54.0,79
0,Marines,Fleet Admiral,793,793,0.0,0,,1,0,Pike,Volume_79,1,13.0,79
0,Marines,Five Elders,793,793,0.0,0,,1,0,Jaygarcia Saturn,Volume_79,1,54.0,79
0,Marines,Five Elders,793,793,0.0,0,,1,0,Marcus Mars,Volume_79,1,54.0,79
0,Marines,Five Elders,793,793,0.0,0,,1,0,Topman Warcury,Volume_79,1,54.0,79
0,Marines,Five Elders,793,793,0.0,0,,1,0,Ethanbaron V. Nusjuro,Volume_79,1,54.0,79
0,Marines,Five Elders,793,793,0.0,0,,1,0,Shepherd Ju Peter,Volume_79,1,54.0,79
0,Citizens,Dressrosa,793,793,0.0,0,,1,0,Bian,Volume_79,1,7.0,79
0,Others,Children,793,793,0.0,0,,1,0,Mocha,Volume_79,1,12.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Urouge,Volume_79,2,28.0,79
0,Others,Children,793,793,0.0,0,,1,0,Sind,Volume_79,1,12.0,79
0,Others,Children,793,793,0.0,0,,1,0,Konbu,Volume_79,1,12.0,79
0,Others,Children,793,793,0.0,0,,1,0,Uzu,Volume_79,1,12.0,79
0,Others,Revolutionary Army,794,794,0.0,0,,1,0,Monkey D. Dragon,Volume_79,1,34.0,79
0,Others,Revolutionary Army,794,794,0.0,0,,1,0,Karasu,Volume_79,1,19.0,79
0,Others,Revolutionary Army,794,794,0.0,0,,1,0,Emporio Ivankov,Volume_79,1,24.0,79
0,Others,Revolutionary Army,794,794,0.0,0,,1,0,Bartholomew Kuma,Volume_79,1,54.0,79
0,Others,Revolutionary Army,794,794,0.0,0,,1,0,Inazuma,Volume_79,1,24.0,79
0,Pirates,Donquixote Pirates,795,795,0.0,0,,1,0,Caesar Clown,Volume_79,1,12.0,79
0,Pirates,Four Emperors,795,795,0.0,0,,1,0,Kaidou,Volume_79,1,34.0,79
0,Pirates,Four Emperors,795,795,0.0,1,,1,0,Sheepshead,Volume_79,1,0.0,79
0,Pirates,Four Emperors,795,795,0.0,1,,1,0,Ginrummy,Volume_79,1,0.0,79
0,Citizens,Wano Country,795,795,0.0,0,,1,0,Momonosuke,Volume_79,1,9.0,79
0,Citizens,Wano Country,795,795,0.0,1,,1,0,Tristan,Volume_79,1,0.0,79
0,Others,Children,793,793,0.0,0,,1,0,Ally,Volume_79,1,12.0,79
0,Pirates,Straw Hat Pirates,790,795,0.0,0,,2,0,Nami,Volume_79,2,78.0,79
0,Pirates,Kid Pirates,793,793,0.0,0,,1,0,Capone Bege,Volume_79,1,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Scratchmen Apoo,Volume_79,2,28.0,79
0,Marines,Commander,790,790,0.0,0,,1,0,Donquixote Rosinante,Volume_79,1,3.0,79
0,Citizens,Dressrosa,790,790,0.0,0,,1,0,Silvers Rayleigh,Volume_79,1,76.0,79
0,Others,Corrida Colosseum,790,791,0.0,0,,2,0,Abdullah,Volume_79,2,8.0,79
0,Others,Corrida Colosseum,790,791,0.0,0,,2,0,Jeet,Volume_79,2,8.0,79
0,Citizens,Tontatta Kingdom,791,793,0.0,0,,2,0,Rampo,Volume_79,2,8.0,79
0,Citizens,Tontatta Kingdom,791,791,0.0,0,,1,0,Maujii,Volume_79,1,3.0,79
0,Citizens,Tontatta Kingdom,791,791,0.0,0,,1,0,Nubon,Volume_79,1,8.0,79
0,Citizens,Tontatta Kingdom,791,791,0.0,0,,1,0,Baxcon,Volume_79,1,7.0,79
0,Pirates,Straw Hat Pirates,792,794,0.0,0,,2,0,Portgas D. Ace,Volume_79,2,61.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Trebol,Volume_79,1,9.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Diamante,Volume_79,1,9.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Pica,Volume_79,1,9.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Sugar,Volume_79,1,10.0,79
0,Pirates,Kid Pirates,793,793,0.0,0,,1,0,Jewelry Bonney,Volume_79,1,28.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Giolla,Volume_79,1,10.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Senor Pink,Volume_79,1,8.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Machvise,Volume_79,1,10.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Dellinger,Volume_79,1,8.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Gladius,Volume_79,1,10.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Buffalo,Volume_79,1,9.0,79
0,Marines,Admiral,792,795,0.0,0,,2,0,Maynard,Volume_79,2,8.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Eustass Kid,Volume_79,2,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Killer,Volume_79,2,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Heat,Volume_79,2,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Wire,Volume_79,2,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Basil Hawkins,Volume_79,2,28.0,79
0,Pirates,Kid Pirates,793,795,0.0,0,,2,0,Faust,Volume_79,2,20.0,79
0,Pirates,Kid Pirates,793,793,0.0,0,,1,0,X Drake,Volume_79,1,28.0,79
0,Pirates,Donquixote Pirates,792,792,0.0,0,,1,0,Lao G,Volume_79,1,10.0,79
0,Pirates,Straw Hat Pirates,790,795,0.0,0,,3,0,Sanji,Volume_79,3,74.0,79
1,Pirates,Straw Hat Pirates,63,70,0.89,0,,8,0,Monkey D. Luffy,Volume_8,8,7.0,8
0,Marines,Others,68,69,0.0,0,,2,0,Yosaku,Volume_8,2,3.0,8
0,Pirates,Straw Hat Pirates,63,71,0.0,0,,4,0,Richie,Volume_8,4,6.0,8
0,Citizens,Baratie,63,68,0.0,0,,6,0,Zeff,Volume_8,6,3.0,8
0,Citizens,Cocoyasi Village,71,71,0.0,0,,1,0,Genzo,Volume_8,1,0.0,8
0,Citizens,Gosa Village,70,71,0.0,0,,2,0,Nojiko,Volume_8,2,0.0,8
0,Marines,Others,69,70,0.0,0,,2,0,Johnny,Volume_8,2,3.0,8
0,Citizens,Gosa Village,69,70,0.0,0,,2,0,Chabo,Volume_8,2,0.0,8
0,Marines,Captain,69,69,0.0,0,,1,0,Nezumi,Volume_8,1,0.0,8
0,Pirates,Seven Warlords of the Sea,69,71,0.0,0,,2,0,Kuroobi,Volume_8,2,0.0,8
0,Pirates,Seven Warlords of the Sea,69,71,0.0,0,,2,0,Chew,Volume_8,2,0.0,8
0,Pirates,Seven Warlords of the Sea,69,70,0.0,0,,2,0,Hatchan,Volume_8,2,0.0,8
0,Pirates,Seven Warlords of the Sea,69,71,0.0,0,,3,0,Arlong,Volume_8,3,3.0,8
1,Pirates,Straw Hat Pirates,63,67,0.44,0,,4,0,Gin,Volume_8,4,3.0,8
0,Pirates,Seven Warlords of the Sea,69,69,0.0,0,,1,0,Dracule Mihawk,Volume_8,1,2.0,8
0,Animals,Others,68,68,0.0,0,,1,0,Panda Shark,Volume_8,1,0.0,8
0,Citizens,Baratie,63,70,0.0,0,,8,0,Sanji,Volume_8,8,3.0,8
0,Pirates,Straw Hat Pirates,68,71,0.0,0,,5,0,Nami,Volume_8,5,7.0,8
1,Pirates,Straw Hat Pirates,67,67,0.11,0,,1,0,Pearl,Volume_8,1,1.0,8
0,Pirates,Buggy Pirates,66,66,0.0,0,,1,0,Cabaji,Volume_8,1,6.0,8
0,Pirates,Buggy Pirates,66,66,0.0,0,,1,0,Mohji,Volume_8,1,6.0,8
0,Pirates,Straw Hat Pirates,66,71,0.0,0,,4,0,Roronoa Zoro,Volume_8,4,7.0,8
0,Pirates,Buggy Pirates,65,66,0.0,0,,2,0,Alvida,Volume_8,2,7.0,8
0,Pirates,Buggy Pirates,65,71,0.0,0,,4,0,Buggy,Volume_8,4,7.0,8
0,Pirates,Straw Hat Pirates,64,64,0.0,1,,1,0,Kagikko,Volume_8,1,0.0,8
0,Citizens,Baratie,63,71,0.0,0,,4,0,Kumate Tribe,Volume_8,4,1.0,8
0,Pirates,Straw Hat Pirates,69,71,0.0,0,,3,0,Usopp,Volume_8,3,5.0,8
1,Pirates,Straw Hat Pirates,63,67,0.56,0,,5,0,Krieg,Volume_8,5,3.0,8
0,Citizens,Baratie,63,68,0.0,0,,5,0,Patty,Volume_8,5,3.0,8
0,Citizens,Baratie,63,68,0.0,0,,5,0,Carne,Volume_8,5,2.0,8
0,Citizens,Tontatta Kingdom,798,801,0.0,0,,3,0,Wicca,Volume_80,3,9.0,80
0,Marines,CP0,801,801,0.0,0,,1,0,Spandam,Volume_80,1,43.0,80
0,Pirates,Beautiful Pirates,797,801,0.0,0,,2,0,Farul,Volume_80,2,7.0,80
0,Pirates,Beautiful Pirates,797,800,0.0,0,,2,0,Baby 5,Volume_80,2,11.0,80
0,Marines,Admiral,797,800,0.0,0,,4,0,Bastille,Volume_80,4,23.0,80
0,Marines,Admiral,797,797,0.0,0,,1,0,Maynard,Volume_80,1,9.0,80
0,Marines,Admiral,797,797,0.0,0,,1,0,Smoker,Volume_80,1,69.0,80
0,Marines,Admiral,797,797,0.0,0,,1,0,Tashigi,Volume_80,1,69.0,80
0,Citizens,Wano Country,797,801,0.0,0,,3,0,Tank Lepanto,Volume_80,3,9.0,80
0,Others,Corrida Colosseum,797,801,0.0,0,,5,0,Abdullah,Volume_80,5,9.0,80
0,Others,Corrida Colosseum,797,801,0.0,0,,5,0,Jeet,Volume_80,5,9.0,80
0,Others,Corrida Colosseum,797,801,0.0,0,,5,0,Blue Gilly,Volume_80,5,9.0,80
1,Others,Corrida Colosseum,797,801,0.71,0,,5,0,Ideo,Volume_80,5,9.0,80
0,Others,Corrida Colosseum,797,797,0.0,0,,1,0,Mocha,Volume_80,1,13.0,80
0,Others,Corrida Colosseum,797,797,0.0,0,,1,0,Konbu,Volume_80,1,13.0,80
0,Others,Corrida Colosseum,797,797,0.0,0,,1,0,Sind,Volume_80,1,13.0,80
0,Pirates,Beautiful Pirates,798,800,0.0,0,,2,0,Chinjao,Volume_80,2,9.0,80
0,Pirates,Beautiful Pirates,798,801,0.0,0,,2,0,Boa Hancock,Volume_80,2,27.0,80
0,Pirates,Beautiful Pirates,798,798,0.0,0,,1,0,Boa Sandersonia,Volume_80,1,27.0,80
0,Pirates,Beautiful Pirates,798,798,0.0,0,,1,0,Boa Marigold,Volume_80,1,27.0,80
0,Marines,Admiral,798,798,0.0,0,,1,0,Donquixote Rosinante,Volume_80,1,4.0,80
0,Citizens,Tontatta Kingdom,798,801,0.0,0,,3,0,Bomba,Volume_80,3,14.0,80
0,Citizens,Tontatta Kingdom,798,798,0.0,0,,1,0,Rampo,Volume_80,1,9.0,80
0,Citizens,Tontatta Kingdom,798,801,0.0,0,,3,0,Flapper,Volume_80,3,9.0,80
0,Citizens,Tontatta Kingdom,798,798,0.0,0,,1,0,Bobomba,Volume_80,1,8.0,80
0,Others,Corrida Colosseum,797,797,0.0,0,,1,0,Doran,Volume_80,1,13.0,80
0,Citizens,Tontatta Kingdom,798,801,0.0,0,,2,0,Cotton,Volume_80,2,8.0,80
0,Others,Corrida Colosseum,796,801,0.0,0,,5,0,Suleiman,Volume_80,5,9.0,80
0,Citizens,Tontatta Kingdom,798,798,0.0,0,,1,0,Baxcon,Volume_80,1,8.0,80
0,Marines,Fleet Admiral,801,801,0.0,1,,1,0,Ryokugyu,Volume_80,1,0.0,80
0,Marines,Fleet Admiral,801,802,0.0,0,,2,0,Borsalino,Volume_80,2,22.0,80
0,Marines,Fleet Admiral,801,801,0.0,0,,1,0,Sakazuki,Volume_80,1,39.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Urouge,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Capone Bege,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Jewelry Bonney,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,X Drake,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Basil Hawkins,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Scratchmen Apoo,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Killer,Volume_80,1,29.0,80
0,Pirates,Kid Pirates,801,801,0.0,0,,1,0,Eustass Kid,Volume_80,1,29.0,80
1,Pirates,Red Haired Pirates,801,802,0.29,1,,2,0,Edward Weevil,Volume_80,2,0.0,80
1,Pirates,Red Haired Pirates,801,801,0.14,0,,1,0,Buggy,Volume_80,1,79.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Bartholomew Kuma,Volume_80,1,55.0,80
1,Others,Corrida Colosseum,796,801,0.86,0,,6,0,Hajrudin,Volume_80,6,9.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Dracule Mihawk,Volume_80,1,74.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Charlotte Linlin,Volume_80,1,35.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,1,,1,0,Jack,Volume_80,1,0.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Kaidou,Volume_80,1,35.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Shanks,Volume_80,1,79.0,80
0,Pirates,Beautiful Pirates,801,801,0.0,0,,1,0,Donquixote Doflamingo,Volume_80,1,55.0,80
0,Pirates,Beautiful Pirates,801,802,0.0,0,,2,0,Gambia,Volume_80,2,9.0,80
0,Pirates,Straw Hat Grand Fleet,800,801,0.0,0,,2,0,Gancho,Volume_80,2,9.0,80
0,Pirates,Straw Hat Grand Fleet,800,800,0.0,0,,1,0,Bian,Volume_80,1,8.0,80
0,Pirates,Straw Hat Grand Fleet,800,800,0.0,0,,1,0,Boo,Volume_80,1,9.0,80
0,Others,XXX Gym Martial Arts Alliance,799,801,0.0,0,,2,0,Sabo,Volume_80,2,21.0,80
1,Others,XXX Gym Martial Arts Alliance,799,801,0.43,0,,3,0,Orlumbus,Volume_80,3,9.0,80
0,Citizens,Wano Country,799,801,0.0,0,,3,0,Kabu,Volume_80,3,9.0,80
0,Citizens,Tontatta Kingdom,798,801,0.0,0,,2,0,Chao,Volume_80,2,6.0,80
0,Citizens,Tontatta Kingdom,798,798,0.0,0,,1,0,Daikon,Volume_80,1,6.0,80
0,Pirates,Red Haired Pirates,801,801,0.0,0,,1,0,Marshall D. Teach,Volume_80,1,56.0,80
0,Citizens,Tontatta Kingdom,796,796,0.0,0,,1,0,Elizabello II,Volume_80,1,9.0,80
1,Marines,Others,796,801,0.86,0,,6,0,Issho,Volume_80,6,9.0,80
0,Citizens,Tontatta Kingdom,796,798,0.0,0,,2,0,Maujii,Volume_80,2,4.0,80
0,Pirates,Straw Hat Pirates,796,802,0.0,0,,6,0,Franky,Volume_80,6,45.0,80
0,Pirates,Straw Hat Pirates,796,802,0.0,0,,6,0,Nico Robin,Volume_80,6,60.0,80
0,Pirates,Straw Hat Pirates,796,802,0.0,0,,3,0,Tony Tony Chopper,Volume_80,3,65.0,80
0,Pirates,Straw Hat Pirates,796,802,0.0,0,,4,0,Sanji,Volume_80,4,75.0,80
